%!!
%!!  1998 Atmospheric delta 14C and radiocarbon ages from:
%!!
%!!  M. Stuiver, P. J. Reimer, E. Bard, J. W. Beck, G. S. Burr,
%!!  K. A. Hughen, B. Kromer, F. G. McCormac, J. v. d. Plicht 
%!!  and M. Spurk. INTCAL98 Radiocarbon Age Calibration, 24,000-0
%!!  cal BP. Radiocarbon 40, 1041-1083 (1998).  
%!!
%!! Time is given in kilo-years before 1950.
%!!
%!!
% Age           Delta 14C  
%                per mil  
7.3350		88.6000
7.3450		86.6000
7.3550		94.6000
7.3650		97.1000
7.3750		90.4000
7.3850		93.6000
7.3950		97.4000
7.4050		103.0000
7.4150		100.8000
7.4250		93.9000
7.4350		83.1000
7.4450		83.7000
7.4550		89.1000
7.4650		85.9000
7.4750		87.4000
7.4850		85.9000
7.4950		86.3000
7.5050		89.7000
7.5150		79.9000
7.5250		82.5000
7.5350		86.9000
7.5450		95.5000
7.5550		94.3000
7.5650		91.1000
7.5750		84.0000
7.5850		83.8000
7.5950		77.9000
7.6050		85.5000
7.6150		79.2000
7.6250		78.0000
7.6350		81.4000
7.6450		83.7000
7.6550		84.9000
7.6650		82.3000
7.6750		78.5000
7.6850		74.2000
7.6950		73.8000
7.7050		73.4000
7.7150		76.7000
7.7250		76.1000
7.7350		77.2000
7.7450		77.2000
7.7550		76.2000
7.7650		72.6000
7.7750		77.8000
7.7850		81.6000
7.7950		71.1000
7.8050		74.7000
7.8150		78.2000
7.8250		77.0000
7.8350		78.0000
7.8450		75.3000
7.8550		76.9000
7.8650		77.1000
7.8750		73.0000
7.8850		69.3000
7.8950		76.8000
7.9050		84.7000
7.9150		85.4000
7.9250		84.5000
7.9350		80.9000
7.9450		75.0000
7.9550		76.9000
7.9650		74.4000
7.9750		72.6000
7.9850		67.7000
7.9950		75.2000
8.0050		75.0000
8.0150		72.1000
8.0250		72.5000
8.0350		69.3000
8.0450		67.1000
8.0550		68.4000
8.0650		65.6000
8.0750		66.8000
8.0850		70.9000
8.0950		80.1000
8.1050		83.2000
8.1150		70.2000
8.1250		77.5000
8.1350		74.3000
8.1450		82.4000
8.1550		79.1000
8.1650		78.4000
8.1750		74.6000
8.1850		69.8000
8.1950		68.9000
8.2050		67.6000
8.2150		67.3000
8.2250		65.2000
8.2350		68.8000
8.2450		72.5000
8.2550		69.9000
8.2650		76.3000
8.2750		80.1000
8.2850		78.2000
8.2950		78.1000
8.3050		78.7000
8.3150		81.3000
8.3250		82.2000
8.3350		78.8000
8.3450		78.0000
8.3550		76.1000
8.3650		76.4000
8.3750		74.5000
8.3850		74.2000
8.3950		69.4000
8.4050		71.0000
8.4150		65.3000
8.4250		64.3000
8.4350		62.4000
8.4450		66.4000
8.4550		62.8000
8.4650		61.8000
8.4750		66.2000
8.4850		62.2000
8.4950		66.2000
8.5050		68.8000
8.5150		70.5000
8.5250		66.8000
8.5350		73.8000
8.5450		66.2000
8.5550		68.4000
8.5650		67.7000
8.5750		71.7000
8.5850		73.9000
8.5950		67.7000
8.6050		64.7000
8.6150		63.7000
8.6250		68.1000
8.6350		66.3000
8.6450		64.5000
8.6550		63.2000
8.6650		63.1000
8.6750		68.3000
8.6850		68.3000
8.6950		70.5000
8.7050		68.1000
8.7150		70.9000
8.7250		69.3000
8.7350		71.0000
8.7450		74.8000
8.7550		73.6000
8.7650		76.1000
8.7750		74.6000
8.7850		71.8000
8.7950		72.1000
8.8050		75.2000
8.8150		73.5000
8.8250		73.4000
8.8350		84.3000
8.8450		85.1000
8.8550		83.8000
8.8650		84.3000
8.8750		80.5000
8.8850		88.4000
8.8950		91.0000
8.9050		85.2000
8.9150		89.2000
8.9250		97.1000
8.9350		92.8000
8.9450		96.0000
